post_id,date,year,nhood,city,county,price,beds,baths,sqft,room_in_apt,address,lat,lon,title,descr,details
4845197177,20150113,2015,palo alto,palo alto,santa clara,3090,1,1.0,854.0,0,1484,37.407818,-122.125461,Home is Where the Heart is! Breathtaking Scenic View Included!✧,"Tan Plaza  580 Arastradero Rd Palo Alto, ca 94306 Property Website:  http://www.prometheusreg.com/san-francisco-properties/tan-plaza-continental  Primrose -- 1  bed / 1 bath / 972 sq ft / $3,090 / 7th Floor Location Welcome Home to Tan Plaza, the hidden Gem of Palo Alto!  Our spacious layouts allow for multiple furniture configurations that are designed for your comfort. Floor to ceiling windows deliver the highest degree of natural sunlight. Each apartment home is centered by a generously sized balcony that shares in the privacy and natural beauty that surrounds Tan Plaza. These spacious floor plans feature crown molding, built in bookcase*, walk-in closet*, oak kitchen cabinets, and much more. Whether you are relaxing by the heated sparking pool, taking a leisurely stroll through the neighboring park, or enjoying the magnificent panoramic views of the Bay Area from our 9th floor club room, Tan Plaza is the perfect retreat from your demanding lifestyle. We invite you to come and visit our special place! Begin living the lifestyle you deserve!  Floor Plan/Unit Amenities:  * Patio/Balcony  * Master bedroom with walk-in closets  * Cable ready  * Cable/Satellite Available  * Large Closets  * Private balconies, decks and patios  * Air Conditioning  * Extra storage units available  Property Amenities:  * Walk-in closets*  * Storage Space  * Heating & Air Conditioning  * Interior Laundry Facilities  * BBQ/Picnic Area  * Elevator  * Controlled Access  * Covered Assigned Parking  * Fitness Center  * Gate  * Secluded, Campus-like Setting  * Clubhouse with Breathtaking 360 Views  * Private Patios & Balconies  * Palo Alto Unified School District  * Heated Swimming Pool  * Cable Ready  * Spacious One, Two & Three Bedrooms  * Night Patrol Lease Terms: 6 to 12 Months Parking:Type - Covered Lot Carports Available. Pet Policy: Cats and Dogs are allowed. We champion an all-inclusive, Friends With Paws Program. No more weight limits, height restrictions or ""Best in Show"" hoops and hurdles. We'll greet your four-legged confidante as a distinguished guest with a Welcome Kit that includes tasty treats and toys to help your pal feel right at home. Our staff can even help the two of you find suitable pet grooming and daycare services when you need them. *For the pooches breed restrictions do apply. Two pet maximum per home. Office Hours:Monday:   8:00am to 5:00pm Tuesday:   8:00am to 5:00pm Wednesday:   8:00am to 5:00pm Thursday:   8:00am to 5:00pm Friday:   8:00am to 5:00pm Management Company: Prometheus Real Estate Group, Inc. Want more information? http://unit-availability.com/lead/2b0210987777/1?extnId=3771451 Call Us Today!  show contact infox152 Equal Housing Opportunity","1BR / 1Ba 854ft2 apartment  date=""2015-02-06"" today_msg=""available now"">available feb 06<br/>laundry in bldg carport<br/>wheelchair accessible<br/>cats are OK - purrr dogs are OK - wooof</p>"
pre2013_58456,20120315,2012,union city,union city,alameda,1405,3,,,0,,,,$1405 / 3br - Charming Single Family - Available Now,,
pre2013_113716,20040625,2004,santa cruz,santa cruz,santa cruz,1450,2,,,0,,,,$1450 / 2br - 2br./1 ba. $1450/ mo. + $1500 dep. Downtown SC,,
3562405990,20130122,2013,san mateo,san mateo,san mateo,1702,1,,782.0,0,1088,37.53514,-122.3004,Larg 1 Bed In a Great location,,
4256883894,20131224,2013,SOMA / south beach,san francisco,san francisco,4170,2,,1139.0,0,,37.77714,,"    Dec 23 Corner unit w/hardwood floors, floor to ceiling windows & a city view!   $4170 / 2br - 1139ft² -    (SOMA / south beach)   pic map   ",,"<p class=""row"" data-latitude=""37.777138"" data-longitude=""-122.393050"" data-pid=""4256883894""> <a class=""i"" data-id=""0:00D0D_dGWB1URLz2D"" href=""/web/20131224000822/http://sfbay.craigslist.org/sfc/apa/4256883894.html""></a> ""star""> ""pl""> ""date"">Dec 23 <a href=""/web/20131224000822/http://sfbay.craigslist.org/sfc/apa/4256883894.html"">Corner unit w/hardwood floors, floor to ceiling windows &amp; a city view!</a>  ""l2""> ""price"">$4170 / 2br - 1139ft² -  ""pnr""> <small> (SOMA / south beach)</small> ""px""> ""p""> pic <a class=""maptag"" data-pid=""4256883894"" href=""#"">map</a>   </p>"
pre2013_33983,20111113,2011,napa county,napa county,napa,800,1,,,0,,,,$800 / 1br - REMODELED OLD TOWN COTTAGE. SPOTLESS!  WALK TO EVERYTHING...,,
pre2013_59323,20120318,2012,pittsburg / antioch,pittsburg,contra costa,1700,3,,1500.0,0,,,,$1700 / 3br - 1500ft² - Pittsburg home with beautiful backyard for rent - must see!!,,
pre2013_140855,20050329,2005,sunnyvale,sunnyvale,santa clara,1350,2,,,0,,,,"$1350 / 2br - Nice, Quiet Townhouse ",,
5639323889,20160617,2016,lafayette / orinda / moraga,orinda,contra costa,1420,3,2.0,1796.0,0,,,,6月 16 Gorgeous 3br/2ba   $1420 / 3br - 1796ft2 -    (lafayette / orinda / moraga)   图片 地图    hide this posting restore this posting,,
pre2013_564,20060719,2006,sunnyvale,sunnyvale,santa clara,1475,2,,,0,,,,$1475 / 2br - Spacious & Newly Remodeled Corner Apartment Home,,
pre2013_48175,20120105,2012,san leandro,san leandro,alameda,950,1,,,0,,,,$950 / 1br - Se renta apartamento en Preda St.,,
pre2013_65111,20120402,2012,sebastopol,sebastopol,sonoma,1100,1,,450.0,0,,,,$1100 / 1br - 450ft² - HEART OF SEBASTOPOL,,
pre2013_1990,20061208,2006,san jose west,san jose,santa clara,1095,1,,,0,,,,$1095 / 1br - ===SUPER HUGE APARTMENTS..ALSO GET $150 BUCKS FROM ME,,
pre2013_6282,20090205,2009,dublin / pleasanton,dublin,alameda,1995,2,,,0,,,,$1995 / 2br - 2 Bedroom Dublin Condo Near BART -,,
pre2013_84234,20061128,2006,oakland east,oakland,alameda,1200,2,1.0,,0,,,,$1200 / 2br - 2 bedroom 1 bath house available now ext 876,,
pre2013_98448,20041027,2004,noe valley,san francisco,san francisco,2100,3,,,0,,,,$2100 / 3br - LARGE 3 bedroom apartment call Noreen @ 415-681-8476,,
pre2013_42977,20111215,2011,half moon bay,half moon bay,san mateo,2800,3,,,0,,,,$2800 / 3br - Two Story El Granada House ,,
pre2013_133237,20050101,2005,hayes valley,san francisco,san francisco,1925,2,,,0,,,,$1925 / 2br - Rain or shine Open house sat 11am-1:00 Start the new year right ,,
pre2013_4660,20071028,2007,inner richmond,san francisco,san francisco,3300,3,,,0,,,,$3300 / 3br - BRAND NEW 3BR FLAT,,
pre2013_143521,20050517,2005,oakland lake merritt / downtown,oakland,alameda,575,0,,,0,,,,$575  - Studio for Rent ,,
5269403405,20151015,2015,los gatos,los gatos,santa clara,6950,4,,1900.0,0,,,,Los Gatos Downtown Almond Grove,,
5705169721,20160820,2016,noe valley,san francisco,san francisco,16500,4,3.0,,0,,,,"8월 19 AZARI PM - New 2 Level Top Floor 4 BR, 3 BA Condo w/2 Decks, Terrace,   $16500 / 4br -    (noe valley)   사진 지도    hide this posting  표시",,
pre2013_95529,20040914,2004,inner sunset,san francisco,san francisco,1600,2,,,0,,,,"$1600 / 2br - *2BEDROOM* GREAT LOCATION!! ..Near USCF,Trans., Rest., Shopping!!",,
pre2013_57529,20120309,2012,burlingame / hillsborough,burlingame,san mateo,5200,3,,,0,,,,$5200 / 3br - Woodsy Hillsborough,,
pre2013_20851,20120223,2012,campbell,campbell,santa clara,2750,4,,1421.0,0,,,,$2750 / 4br - 1421ft² - House w/ big yard near Barracuda and Netflix,,
5413866468,20160122,2016,san jose south,san jose,santa clara,1675,3,,1763.0,0,,,,Oca 21 Awesome 3/2/2   $1675 / 3br - 1763ft2 -    (san jose south)   resim har.,,
pre2013_68959,20120608,2012,diamond heights,san francisco,san francisco,4499,2,,,0,,,,$4499 / 2br - Great Townhouse Available Soon! Call for Details!,,
pre2013_49031,20120109,2012,san jose west,san jose,santa clara,1595,2,,897.0,0,,,,$1595 / 2br - 897ft² - Move in Special... new carpet..call 408-289-8080,,
pre2013_24267,20120314,2012,hayward / castro valley,hayward,alameda,650,1,,,0,,,,$650 / 1br - Room for rent near CSUEB,,
pre2013_5578,20081218,2008,cupertino,cupertino,santa clara,2045,2,2.0,1005.0,0,,,,$2045 / 2br - 2BA West Cupt 1005 SqFt – GE Apps/AC/Granite/Pool/Spa/Fit $500 M/I SPCL -,,
6603812586,20180531,2018,marina / cow hollow,san francisco,san francisco,3600,1,1.0,750.0,0,,,,One Bedroom One Bath Parking Avl.,,
4855829594,20150127,2015,santa cruz,santa cruz,santa cruz,2800,3,,1200.0,0,,,,WEST SIDE Santa Cruz,,
pre2013_27463,20071025,2007,san jose north,san jose,santa clara,1795,2,2.0,,0,,,,$1795 / 2br - 2 Bed 2 Full Baths Condo for rent + 1 month free rent,,
pre2013_60529,20120321,2012,oakland hills north / montclair,oakland,alameda,3200,3,,1800.0,0,,,,$3200 / 3br - 1800ft² - Charming Tudor Near Montclair,,
5286828216,20151029,2015,castro,san francisco,san francisco,2695,1,,,0,,,,Beautiful top floor 1 bedroom!,,
pre2013_123341,20040825,2004,oakland lake merritt / downtown,oakland,alameda,1500,3,,,0,,,,$1500 / 3br - Hurry!! Great Deal: $1500 for 3 BD Victorian House ,,
pre2013_18097,20120209,2012,pittsburg / antioch,pittsburg,contra costa,1225,4,,,0,,,,$1225 / 4br - Woods Grove Apartments - One Month Free! ,,
5752468318,20160827,2016,hercules / pinole / san pablo / el sob,el sobrante,contra costa,1925,2,1.0,975.0,0,,,,"favorite this post   8월 26 2 BD/1 BA Duplex with yard - Most utilities included   $1925  2br - 975ft2 -    (hercules, pinole, san pablo, el sob)   사진 지도        hide this posting    restore this posting",,
6315139222,20171010,2017,mission district,san francisco,san francisco,3595,1,,,0,,,,Beautiful Large One Bedroom with Hardwood Floors,,
pre2013_28424,20080521,2008,santa clara,santa clara,santa clara,800,1,,,0,,,,$800 / 1br - 1 furnished bedroom apartment for rent  -,,
pre2013_57164,20120307,2012,oakland north,oakland,alameda,4200,4,,,0,,,,$4200 / 4br - TAHOE IN TRENDY TEMESCAL,,
pre2013_30919,20110624,2011,concord / pleasant hill / martinez,concord,contra costa,1850,3,,,0,,,,$1850 / 3br - OPEN HOUSE Friday 6-7pm,,
pre2013_63132,20120328,2012,napa county,napa county,napa,1442,2,,,0,,,,$1442 / 2br - Pool view from a 2 bedroom apartment at The Lodge.,,
pre2013_48666,20120107,2012,milpitas,milpitas,santa clara,2300,3,3.5,1407.0,0,,,,$2300 / 3br - 1407ft² - Town home with 3BD and 3.5 Bath,,
pre2013_43155,20111216,2011,outer sunset,san francisco,san francisco,2700,3,1.5,1500.0,0,,,,"$2700 / 3br - 1500ft² - 3 beds, 1.5 bath,1 family room, living room and kitchen in outersunset",,
pre2013_30975,20110624,2011,larkspur,larkspur,marin,2399,2,,,0,,,,$2399 / 2br - Enjoy the quality of life you deserve! ,,
pre2013_120874,20040719,2004,oakland hills south,oakland,alameda,1750,2,,,0,,,,$1750 / 2br - Newly Remodeled Home w/Art Studio near Mills College ,,
pre2013_105699,20040713,2004,belmont / san carlos,belmont,san mateo,2500,3,,,0,,,,$2500 / 3br - Bright and Clean Belmont Hills Single Family Home,,
pre2013_106564,20040722,2004,belmont / san carlos,belmont,san mateo,3250,3,2.5,,0,,,,$3250 / 3br - 2.5 BATH NEW CONSTRUCTION  UNIQUE HOUSE WITH PANORAMIC VIEWS,,
pre2013_83417,20060822,2006,los altos,los altos,santa clara,1900,2,,,0,,,,$1900 / 2br - Charming Cottage in Peaceful Country Setting close to downtown,,
pre2013_124855,20040909,2004,berkeley,berkeley,alameda,1100,1,,,0,,,,$1100 / 1br - $1100 1 br. apt. in berkeley-- Hillegass and Parker ,,
5474042765,20160308,2016,capitola / soquel,soquel,santa cruz,1950,2,1.0,700.0,0,,,,Mar 6 2 Brm / 1 Bath Condo   $1950 / 2br - 700ft2 -    (capitola)   resim har.,,
pre2013_113467,20040623,2004,campbell,campbell,santa clara,975,2,,,0,,,,$975 / 2br - Convenient Location Near 280 and Winchester  (PHOTOS!),,
pre2013_98511,20041027,2004,SOMA / south beach,san francisco,san francisco,1265,0,,,0,,,,$1265  - Sunny SOMA Studio with View available Jan 2005,,
pre2013_144345,20050601,2005,almaden,san jose,santa clara,1450,,,,0,,,,$1450  -  Almaden Condo with Lake View - In Great Condition ,,
pre2013_62062,20120326,2012,los altos,los altos,santa clara,3875,3,2.5,,0,,,,$3875 / 3br - 2.5ba one story walk to Montclaire Elem in 5 min,,
pre2013_31142,20110830,2011,san mateo,san mateo,san mateo,1900,,,,0,,,,$1900 Great condo for rent ,,
pre2013_51037,20120121,2012,san mateo,san mateo,san mateo,2200,2,1.0,1000.0,0,,,,$2200 / 2br - 1000ft² - (((Beautiful 2 bedroom and 1 bath west of downtown))),,
5351568360,20151218,2015,sausalito,sausalito,marin,3850,3,,1584.0,0,,,,,,
pre2013_7145,20081011,2008,emeryville,emeryville,alameda,1250,1,,,0,,,,"$1250 / 1br - serious inquirers pls, gritty industrial locale w/fabulous neighbors!  -",,
pre2013_48309,20120106,2012,sea cliff,san francisco,san francisco,2168,2,,1000.0,0,,,,$2168 / 2br - 1000ft² - huge unique luxurious light-filled 2 bedroom - Richmond,,
pre2013_140678,20050327,2005,bernal,san francisco,san francisco,1000,0,,,0,,,,$1000  - Bernal Heights studio apartment ,,
5471025337,20160308,2016,ben lomond,ben lomond,santa cruz,1900,2,,1000.0,0,,,,Mar 7 Ben Lomond   $1900 / 2br - 1000ft2 -    (Ben Lomond)   resim har.,,
pre2013_151145,20060221,2006,oakland lake merritt / downtown,oakland,alameda,1250,1,,,0,,,,$1250 / 1br - Large 1BR with dining room! City View  415-637-8934,,
pre2013_59282,20120318,2012,concord / pleasant hill / martinez,concord,contra costa,1250,2,,975.0,0,,,,$1250 / 2br - 975ft² - CONCORD - OPEN HOUSE SUN 3/18 NOON TO 4P,,
4644957864,20140831,2014,redwood city,redwood city,san mateo,4250,2,,1388.0,0,,,,"Charming, Spacious Two Bedroom Home! ",,
4666853716,20140921,2014,lafayette / orinda / moraga,orinda,contra costa,3650,3,,1699.0,0,,,,Open House Sunday 9/21 Central Lafayette Gem! Walk to BART &amp; downtown!,,
pre2013_38919,20111125,2011,sausalito,sausalito,marin,1600,1,,,0,,,,"$1600 / 1br - OPEN SUN: CORNER APARTMENT, GREAT BAY VIEWS, parking included",,
pre2013_26394,20071020,2007,oakland east,oakland,alameda,1400,2,,,0,,,,$1400 / 2br - Beautiful remodeled 2 bedroom home,,
5382545121,20160101,2016,corralitos,corralitos,santa cruz,3500,3,,1200.0,0,,,,Ara 31 Furnished house 1/2 mile from Beach   $3500 / 3br - 1200ft2 -    (aptos)   resim har.    [×] [geri al],,
pre2013_85245,20030605,2003,menlo park,menlo park,san mateo,3950,3,2.0,,0,,,,$3950 / 3br - 3 Bed/2 Bath + Loft in Menlo Park,,
pre2013_84907,20031001,2003,san francisco,san francisco,san francisco,1600,1,,,0,,,,$1600 / 1br - !!!!! NEED 1 BEDROOM BY NOV 1ST OR SOONER !!!!!,,
pre2013_103474,20040203,2004,belmont / san carlos,belmont,san mateo,995,1,,,0,,,,$995 / 1br - Sharp 1Br w/ New Cpts & Deck + Optional GARAGE!,,
pre2013_120677,20040717,2004,marina / cow hollow,san francisco,san francisco,1395,1,,,0,,,,$1395 / 1br - Marina view quiet 1 BR top flr open Sat/Sun 2-3 pm ,,
pre2013_160781,20060406,2006,santa cruz,santa cruz,santa cruz,995,,,,0,,,,$995  - 116 Seabright Ave.  #20,,
3812200317,20130518,2013,fairfield / vacaville,fairfield,solano,985,2,,800.0,0,,,,"    Great Views, Fabulous Price    $985 / 2br - 800ft² -    (fairfield / vacaville)   img   ",,"<p class=""row"" data-pid=""3812200317""> <a class=""i"" href=""/web/20130518010049/http://sfbay.craigslist.org/eby/apa/3812200317.html""></a> ""pl""> ""star""> <a href=""/web/20130518010049/http://sfbay.craigslist.org/eby/apa/3812200317.html"">Great Views, Fabulous Price</a>  ""l2""> ""pnr""> ""price"">$985 / 2br - 800ft² -  ""pp""> <small> (fairfield / vacaville)</small> ""px""> ""p""> img   </p>"
pre2013_71297,20120714,2012,russian hill,san francisco,san francisco,5099,2,2.0,,0,,,,$5099 / 2br - OPEN HOUSE TODAY 4-445p! -Pet Friendly/ 2 baths/ $500 Dep/ Near Pier39,,
pre2013_45338,20111222,2011,woodside,woodside,san mateo,3200,,,,0,,,,$3200 Woodside House - DO NOT RENT,,
pre2013_43316,20111216,2011,union city,union city,alameda,1100,2,1.0,900.0,0,,,,$1100 / 2br - 900ft² - Union City 2br / 1ba in Convenient Location,,
5410743176,20160120,2016,san jose south,san jose,santa clara,3400,3,,1327.0,0,,,,Have your next home be at Vio! Pre-leasing now! 1 month free!,,
pre2013_92467,20040810,2004,outer richmond,san francisco,san francisco,1650,2,1.0,,0,,,,$1650 / 2br - Outer Richmond District -Spacious 2 BR.+1 Bath,,
5068224951,20150616,2015,santa cruz,santa cruz,santa cruz,1525,1,,,0,,,,"Santa Cruz, 703 Third Street #3 Nice downtown unit in Beach Hill area",,
4527438470,20140707,2014,SOMA / south beach,san francisco,san francisco,3400,1,,,0,,,,"Live/work Loft w/ Fireplace, Open Floor Plan &amp; Parking!",,
pre2013_159230,20060820,2006,san jose east,san jose,santa clara,2300,3,2.5,,0,,,,$2300 / 3br - Evergreen 2 story 3bed/2.5bath house corner lot,,
5774704074,20160910,2016,vallejo / benicia,vallejo,solano,2000,3,,1300.0,0,,,,"favorite this post

 9월  9
Large Three Bed Apartment Remodeled in Vallejo


$2000

                3br -
                1300ft2 -
            

 (vallejo / benicia)

 사진
                            지도







hide this posting



restore this posting",,
5632897624,20160629,2016,oakland lake merritt / downtown,oakland,alameda,2445,2,,,0,,,,"Jun 29 corner unit near WholeFoodsGroceryOutletSprouts, kaiser   $2445 / 2br -    (oakland lake merritt / grand)   pic map    hide this posting restore this posting",,
6433053649,20171221,2017,redwood city,redwood city,san mateo,2623,1,,638.0,0,,,,3% off your monthly rent- Facebook employee! 1 bedroom home!,,
pre2013_113197,20040616,2004,santa clara,santa clara,santa clara,795,1,,,0,,,,$795 / 1br - Great Santa Clara Location,,
pre2013_90830,20040716,2004,noe valley,san francisco,san francisco,2150,1,,,0,,,,$2150 / 1br - Beautiful Flat,,
pre2013_14943,20120119,2012,sunnyvale,sunnyvale,santa clara,570,1,,1100.0,0,,,,"$570 / 1br - 1100ft² - Located in Sunnyvale, 110 E Remington Dr, Sunnyvale CA 94087",,
5784355726,20161015,2016,oakland lake merritt / downtown,oakland,alameda,2800,1,,798.0,0,,,,"이 게시물을 즐겨찾기로 설정

10월 14
Fab Condo on Lake Merritt.View, Pool,FitnessCtr.Walk BART. By appt.


$2800

                1br -
                798ft2 -
            

 (oakland lake merritt / grand)

 사진
                            지도







이 게시물 숨김



이 게시물 복구",,
pre2013_13627,20120110,2012,excelsior / outer mission,san francisco,san francisco,1500,1,,,0,,,,$1500 / 1br - Large 1Bed with living Room Apartment,,
pre2013_161086,20060412,2006,campbell,campbell,santa clara,950,1,,,0,,,,$950 / 1br - COZY UNIT in small complex!!  End of Cul-de-sac location,,
pre2013_42878,20111215,2011,santa clara,santa clara,santa clara,1470,1,,620.0,0,,,,$1470 / 1br - 620ft² - Great Loc-GraniteCtrs/Wood Floor/New GE Appliances/AC/Pool/Spa/Fitness,,
5088640556,20150623,2015,santa clara,santa clara,santa clara,4150,3,,1600.0,0,,,,A Brand New Townhouse,,
5788650870,20161001,2016,hayward / castro valley,hayward,alameda,2200,3,1.0,1000.0,0,,,,"이 게시물을 즐겨찾기로 설정

 9월 30
3 bedroom 1 bath Newly Remodeled Home in a quiet neighborhood Hayward


$2200

                3br -
                1000ft2 -
            

 (hayward / castro valley)

 사진
                            지도







이 게시물 숨김



이 게시물 복구",,
pre2013_153361,20070105,2007,diamond heights,san francisco,san francisco,2695,2,2.0,,0,,,,"$2695 / 2br - Great 2 bed 2 bath split level, view, deck, seperate entrace",,
pre2013_157283,20060401,2006,glen park,san francisco,san francisco,1800,2,,,0,,,,$1800 / 2br - Glen Park Apartment,,
pre2013_16950,20120201,2012,SOMA / south beach,san francisco,san francisco,2600,1,,645.0,0,,,,$2600 / 1br - 645ft² - Luxury apartment in a great location,,
pre2013_118958,20040627,2004,union city,union city,alameda,1200,2,1.0,,0,,,,"$1200 / 2br - 1 bath condo at Newpark Village,Newark. ",,
pre2013_162614,20060224,2006,healdsburg / windsor,healdsburg,sonoma,1600,3,,,0,,,,$1600 / 3br - 181 Decanter Circle,,
pre2013_133181,20050101,2005,dublin / pleasanton,dublin,alameda,1650,4,,,0,,,,$1650 / 4br - Wells Middle School across street/Fredrickson Elementary 2 blocks away ,,
5411439951,20160122,2016,campbell,campbell,santa clara,1000,1,1.0,,0,,,,Oca 21 Awesome room with private full bath   $1000   (campbell)   resim har.,,
pre2013_133771,20050106,2005,pacific heights,san francisco,san francisco,1800,1,,,0,,,,$1800 / 1br - Pacific Heights Victorian One Bedroom ,,
pre2013_43574,20111217,2011,inner richmond,san francisco,san francisco,2350,1,1.0,,0,,,,$2350 / 1br - ID#1018: Top Floor 1BR/1BA Apt w/Shd Gdn & Pkg!,,
pre2013_155227,20070702,2007,russian river,russian river,sonoma,775,0,,,0,,,,"$775 Large, Beautiful Studio with Sun and Views!",,
